employee_id,employee_name,department,course_name,assigned_date,due_date,completion_date,status
1194,Suresh Iyer,Finance,Project Management,2025-07-27,2025-08-29,2025-08-09,Completed
1123,Arun Desai,HR,Workplace Safety,2025-08-01,2025-08-25,2025-08-02,Completed
1223,Rekha Sinha,IT,Communication Skills,2025-10-02,2025-10-18,2025-10-09,Completed
1028,Manish Das,Sales,Customer Service Excellence,2025-05-09,2025-06-02,,Pending
1227,Lakshmi Rao,marketing,SQL Fundamentals,2025-07-26,2025-08-26,,Pending
1054,Krishna Chopra,Operations,Excel for Business,2026-01-16,2026-02-06,,Pending
1139,Ishaan Das,HR,Excel for Business,2025-10-25,2025-12-02,2025-11-02,Completed
1237,Rohit Deshpande,HR,Anti-Harassment Training,2026-02-04,2026-02-21,2026-02-05,Completed
1175,Ayaan Nair,Finance,Project Management,2025-09-07,2025-09-29,2025-09-19,Completed
1027,Nitin Pandey,IT,Communication Skills,2025-12-14,2026-01-01,2025-12-20,Completed
1077,Rohit Nair,Operations,Excel for Business,2025-07-01,2025-08-01,2025-07-10,Completed
1016,Amit Bhat,I.T.,Workplace Safety,2025-10-31,2025-11-18,2025-11-01,Completed
1308,Neha Saxena,HR,Leadership Fundamentals,2025-05-21,2025-06-09,,Pending
1137,Sunita Kulkarni,Sales,Communication Skills,2025-04-12,2025-05-18,2025-04-16,Completed
1189,Divya Banerjee,Sales,Workplace Safety,2025-06-06,2025-07-02,,Pending
1068,Divya Sharma,Operations,Communication Skills,2025-11-02,2025-11-27,2025-11-07,Completed
1003,Priya Mishra,Operations,Customer Service Excellence,2025-08-01,2025-09-05,2025-08-09,Completed
1144,Rekha Modi,HR,Project Management,2025-09-19,2025-10-26,2025-09-25,Completed
1144,Rekha Modi,HR,Workplace Safety,2025-04-23,2025-05-05,2025-04-27,Completed
1207,Mohan Chopra,IT,Project Management,2025-11-15,2025-12-17,2025-11-28,Completed
1035,Nitin Pandey,Marketing,Communication Skills,2025-08-26,2025-09-24,,Pending
1221,Vivaan Rao,Finance,Anti-Harassment Training,2026-01-26,2026-02-20,2026-01-28,Completed
1061,Ayaan Iyer,Sales,Data Security Awareness,2026-01-28,2026-02-27,2026-02-06,Completed
1005,Nandini Gupta,IT,Leadership Fundamentals,2025-10-11,2025-11-05,2025-10-17,Completed
1048,Rahul Sen,Sales,Customer Service Excellence,2026-01-26,2026-02-16,,Pending
1174,Krishna Sinha,IT,Workplace Safety,2025-07-27,2025-08-15,2025-07-28,Completed
1188,Ananya Desai,Sales,Data Security Awareness,2026-01-13,2026-02-10,,Pending
1221,Vivaan Rao,Finance,SQL Fundamentals,2025-12-16,2026-01-15,2025-12-27,Completed
1132,Anjali Modi,IT,Communication Skills,2025-09-10,2025-09-29,,Pending
1163,Swati Nair,Finance,Data Security Awareness,2025-07-16,2025-08-10,2025-07-21,Completed
1234,Swati Malhotra,Sales,SQL Fundamentals,2026-02-09,2026-03-08,2026-02-20,Completed
1035,Nitin Pandey,Marketing,Python Basics,2025-06-23,2025-07-17,2025-07-04,Completed
1165,Rohit Sinha,IT,Leadership Fundamentals,2025-11-10,2025-12-02,,Pending
1183,Sai Banerjee,Marketing,Python Basics,2025-08-10,2025-09-19,,Pending
1312,Swati Patel,IT,Excel for Business,2025-08-20,2025-09-10,2025-08-31,Completed
1301,Kiran Sharma,IT,Customer Service Excellence,2025-12-16,2026-01-03,2025-12-26,Completed
1149,Nandini Chopra,IT,Data Security Awareness,2026-01-01,2026-01-30,2026-01-07,Completed
1336,Ananya Rao,IT,Data Security Awareness,2025-12-06,2025-12-18,2025-12-09,Completed
1334,Sunita Sinha,IT,Python Basics,2026-01-17,2026-02-20,,Pending
1262,Sunita Ghosh,Marketing,Customer Service Excellence,2025-06-03,2025-06-30,2025-06-09,Completed
1226,Vikram Malhotra,IT,Workplace Safety,2025-05-31,2025-06-24,,Pending
1086,Pooja Chopra,HR,Leadership Fundamentals,2025-08-12,2025-08-29,,Pending
1283,Harish Trivedi,Sales,Python Basics,2025-05-29,2025-06-30,,Pending
1202,Swati Iyer,IT,Excel for Business,2025-05-08,2025-06-04,2025-05-16,Completed
1111,Priya Modi,HR,Project Management,2025-08-19,2025-09-21,2025-08-29,Completed
1168,Suresh Kulkarni,IT,Customer Service Excellence,2025-05-07,2025-06-11,2025-05-12,Completed
1161,Tanya Singh,HR,Data Security Awareness,2025-11-07,2025-11-22,,Pending
1106,Aditya Saxena,IT,Customer Service Excellence,2025-09-09,2025-09-28,,Pending
1195,Lakshmi Joshi,HR,Data Security Awareness,2026-02-18,2026-03-22,2026-02-21,Completed
1294,Arjun Ghosh,HR,Anti-Harassment Training,2026-01-25,2026-02-15,,Pending
1129,Vihaan Sharma,IT,Excel for Business,2025-07-09,2025-08-03,2025-07-11,Completed
1285,Kavya Desai,Sales,Leadership Fundamentals,2025-07-04,2025-08-11,2025-07-12,Completed
1010,Divya Das,Finance,Anti-Harassment Training,2025-07-10,2025-08-08,,Pending
1041,Arun Chopra,IT,Customer Service Excellence,2025-07-18,2025-07-31,2025-07-22,Completed
1159,Sachin Deshpande,IT,Leadership Fundamentals,2026-01-10,2026-02-13,2026-01-18,Completed
1089,Sai Trivedi,Operations,Anti-Harassment Training,2025-04-19,2025-05-11,2025-04-20,Completed
1283,Harish Trivedi,Sales,SQL Fundamentals,2025-10-11,2025-11-17,,Pending
1303,Tanya Mukherjee,Sales,Project Management,2025-12-03,2026-01-07,,Pending
1315,Krishna Shah,Operations,Anti-Harassment Training,2025-08-31,2025-09-16,,Pending
1021,Vikram Tiwari,Finance,Leadership Fundamentals,2025-12-06,2026-01-10,2025-12-17,Completed
1338,Pooja Nair,Finance,Project Management,2026-01-03,2026-02-06,2026-01-11,Completed
1164,Arjun Pillai,Sales,Excel for Business,2025-05-27,2025-06-22,2025-06-04,Completed
1278,Divya Desai,Finance,Leadership Fundamentals,2025-09-13,2025-10-05,2025-09-17,Completed
1129,Vihaan Sharma,IT,Workplace Safety,2025-06-29,2025-07-23,,Pending
1062,Nitin Verma,HR,Workplace Safety,2025-09-24,2025-10-26,2025-09-25,Completed
1130,Sai Chopra,Sales,Anti-Harassment Training,2025-12-03,2025-12-27,2025-12-07,Completed
1152,Rekha Reddy,IT,Excel for Business,2025-04-14,2025-05-10,2025-04-21,Completed
1153,Swati Gupta,IT,Excel for Business,2025-10-26,2025-11-13,2025-11-02,Completed
1173,Sachin Nair,Sales,Project Management,11/08/2025,2025-09-20,2025-08-24,Completed
1017,Ishaan Pillai,HR,Communication Skills,2025-11-12,2025-12-09,2025-11-13,Completed
1058,Suresh Mishra,IT,Data Security Awareness,2025-08-15,2025-09-11,2025-08-18,Completed
1212,Myra Shah,Finance,Project Management,2026-02-19,2026-03-11,2026-03-01,Completed
1112,Mohan Das,IT,Communication Skills,2025-07-22,2025-08-23,,Pending
1015,Varun Banerjee,IT,Customer Service Excellence,2025-07-14,2025-08-16,2025-07-20,Completed
1052,Deepak Shah,Operations,SQL Fundamentals,2026-02-06,2026-03-05,2026-02-12,Completed
1221,Vivaan Rao,Finance,Customer Service Excellence,2025-04-10,2025-05-16,2025-04-20,Completed
1144,Rekha Modi,HR,Communication Skills,2025-05-16,2025-06-21,2025-05-19,Completed
1012,Aadhya Desai,Marketing,Project Management,2026-01-08,2026-01-29,,Pending
1084,Anjali Patel,IT,Customer Service Excellence,2025-07-16,2025-08-09,2025-07-19,Completed
1059,Krishna Trivedi,IT,Anti-Harassment Training,2025-12-30,2026-01-20,,Pending
1068,Divya Sharma,Operations,Excel for Business,2025-08-26,2025-09-17,,Pending
1231,Aarav Das,Operations,Project Management,2025-10-28,2025-11-22,2025-11-12,Completed
1054,Krishna Chopra,Operations,Excel for Business,2025-04-06,2025-04-24,,Pending
1285,Kavya Desai,Sales,Customer Service Excellence,2025-05-22,2025-06-20,2025-05-27,Completed
1251,Rajesh Pillai,HR,Leadership Fundamentals,2025-04-21,2025-05-11,2025-05-03,Completed
1230,Shruti Banerjee,Finance,Data Security Awareness,2025-07-26,2025-08-27,2025-07-28,Completed
1107,Arjun Chopra,Sales,Excel for Business,2025-04-17,2025-05-12,,Pending
1106,Aditya Saxena,IT,Communication Skills,2025-10-22,2025-11-09,,Pending
1324,Jyoti Kumar,HR,Python Basics,2025-05-13,2025-06-05,2025-05-23,Completed
1048,Rahul Sen,Sales,Communication Skills,2025-04-10,2025-04-24,,Pending
1080,Ishaan Pandey,IT,Customer Service Excellence,2026-02-03,2026-02-20,2026-02-14,Completed
1117,Pranav Kumar,Operations,SQL Fundamentals,2025-10-17,2025-11-09,,Pending
1280,Rajesh Sinha,Operations,Python Basics,2025-09-12,2025-10-16,2025-09-24,Completed
1309,Sachin Sen,Operations,Data Security Awareness,2025-09-01,2025-09-21,2025-09-05,Completed
1206,Jyoti Saxena,IT,Workplace Safety,2025-08-13,2025-09-12,2025-08-17,Completed
1217,Kavya Singh,HR,Communication Skills,2025-08-27,2025-09-23,2025-09-03,Completed
1256,Sai Chopra,Sales,Communication Skills,2026-01-12,2026-02-03,2026-01-20,Completed
1164,Arjun Pillai,Sales,Customer Service Excellence,2025-12-15,2026-01-04,2025-12-19,Completed
1138,Lakshmi Trivedi,Finance,Leadership Fundamentals,2025-10-18,2025-11-13,,Pending
1253,Jyoti Verma,Operations,Workplace Safety,2025-11-17,2025-12-04,2025-11-18,Completed
1333,Manish Pillai,IT,Data Security Awareness,2025-10-20,2025-11-08,2025-10-27,Completed
1302,Vikram Deshpande,Sales,Leadership Fundamentals,13/01/2026,2026-01-31,,Pending
1221,Vivaan Rao,Finance,Project Management,2025-06-12,2025-07-21,,Pending
1326,Pallavi Singh,Operations,Workplace Safety,2026-01-12,2026-01-27,2026-01-13,Completed
1009,Aadhya Patel,Finance,Leadership Fundamentals,2026-01-28,2026-02-19,2026-02-10,Completed
1287,Priya Bhat,Sales,Communication Skills,2026-02-09,2026-03-10,2026-02-15,Completed
1038,Sachin Bhat,IT,SQL Fundamentals,2025-07-28,2025-08-15,,Pending
1315,Krishna Shah,Operations,Python Basics,2025-10-27,2025-11-26,,Pending
1124,Krishna Banerjee,IT,Anti-Harassment Training,2025-04-18,2025-05-07,2025-04-23,Completed
1074,Sunita Sharma,Operations,SQL Fundamentals,2025-10-25,2025-11-11,2025-11-11,Completed
1022,Gaurav Sinha,IT,Excel for Business,2026-01-12,2026-02-13,2026-01-19,Completed
1196,Aditya Deshpande,HR,Project Management,2025-07-29,2025-08-27,2025-08-16,Completed
1176,Jyoti Iyer,IT,Leadership Fundamentals,2025-12-19,2026-01-20,,Pending
1103,Aarav Singh,HR,Workplace Safety,2025-05-23,2025-06-15,2025-05-25,Completed
1134,Vihaan Verma,HR,Communication Skills,2025-06-04,2025-06-18,2025-06-09,Completed
1236,Pranav Deshpande,Operations,Workplace Safety,2025-06-24,2025-07-10,2025-06-25,Completed
1162,Aarav Shah,Finance,Workplace Safety,2025-04-19,2025-05-12,2025-04-20,Completed
1160,Sunita Malhotra,Operations,Customer Service Excellence,2025-12-05,2025-12-22,,Pending
1040,Gaurav Verma,Sales,Customer Service Excellence,2025-10-31,2025-11-25,2025-11-10,Completed
1040,Gaurav Verma,Sales,Workplace Safety,2025-11-08,2025-11-27,2025-11-11,Completed
1306,Kavya Banerjee,Marketing,Python Basics,2025-12-23,2026-01-23,2026-01-08,Completed
1223,Rekha Sinha,IT,Project Management,2026-01-13,2026-02-21,2026-01-25,Completed
1241,Divya Joshi,Marketing,Python Basics,2025-12-23,2026-02-03,2026-01-03,Completed
1235,Sachin Rao,IT,SQL Fundamentals,2025-10-07,2025-11-09,2025-10-18,Completed
1239,Rahul Sen,Finance,Leadership Fundamentals,2025-11-22,2025-12-13,,Pending
1239,Rahul Sen,Finance,Anti-Harassment Training,2025-06-23,2025-07-18,2025-06-26,Completed
1209,Varun Nair,IT,Leadership Fundamentals,2025-04-05,2025-04-30,2025-04-10,Completed
1111,Priya Modi,HR,Anti-Harassment Training,2025-11-26,2025-12-07,,Pending
1052,Deepak Shah,Operations,Data Security Awareness,2025-09-06,2025-10-10,2025-09-11,Completed
1040,Gaurav Verma,Sales,Workplace Safety,2025-12-31,2026-01-24,2026-01-04,Completed
1206,Jyoti Saxena,IT,Data Security Awareness,2026-02-13,2026-03-11,2026-02-14,Completed
1250,Sunita Desai,Operations,Workplace Safety,2025-09-26,2025-10-26,2025-09-27,Completed
1003,Priya Mishra,Operations,Excel for Business,2025-09-23,2025-10-30,2025-10-02,Completed
1337,Harish Verma,Operations,Excel for Business,2025-08-18,2025-09-13,,Pending
1091,Krishna Modi,IT,Communication Skills,2026-01-24,2026-03-02,2026-02-01,Completed
1106,Aditya Saxena,IT,SQL Fundamentals,2025-10-23,2025-11-17,2025-11-02,Completed
1171,Swati Sharma,Finance,Excel for Business,2025-05-09,2025-06-13,2025-05-16,Completed
1270,Aadhya Mehta,HR,Excel for Business,2025-08-21,2025-09-12,2025-08-26,Completed
1199,Nandini Chopra,Operations,Workplace Safety,2025-06-03,2025-06-29,2025-06-09,Completed
1224,Aditya Nair,HR,Communication Skills,2025-09-16,2025-10-18,2025-09-17,Completed
1147,Diya Singh,Finance,SQL Fundamentals,2026-02-03,2026-02-28,,Pending
1203,Priya Verma,IT,SQL Fundamentals,2025-11-28,2025-12-21,2025-12-10,Completed
1150,Deepak Rao,HR,Excel for Business,2025-07-19,2025-08-07,,Pending
1331,Priya Joshi,HR,SQL Fundamentals,2025-06-14,2025-07-05,2025-06-18,Completed
1274,Krishna Shah,Marketing,Data Security Awareness,2025-09-12,2025-09-26,,Pending
1074,Sunita Sharma,Operations,Data Security Awareness,2025-06-09,2025-07-07,2025-06-12,Completed
1330,Vivaan Iyer,IT,Communication Skills,2025-11-27,2025-12-21,2025-12-05,Completed
1165,Rohit Sinha,IT,Workplace Safety,2025-08-01,2025-08-28,2025-08-02,Completed
1038,Sachin Bhat,IT,Communication Skills,2025-11-28,2025-12-23,2025-12-05,Completed
1221,Vivaan Rao,Finance,Customer Service Excellence,2025-09-09,2025-10-08,2025-09-12,Completed
1163,Swati Nair,,SQL Fundamentals,2025-07-18,2025-08-09,,Pending
1143,Vihaan Kumar,Sales,Python Basics,2025-06-12,2025-07-16,2025-06-23,Completed
1078,Nitin Deshpande,IT,Leadership Fundamentals,2025-08-06,2025-09-11,2025-08-19,Completed
1009,Aadhya Patel,Finance,Communication Skills,2025-09-25,2025-10-14,2025-10-02,Completed
1200,Sachin Nair,Operations,Project Management,2025-11-24,2026-01-03,2025-12-08,Completed
1259,Ishaan Patel,Sales,Communication Skills,2025-07-18,2025-08-20,2025-07-20,Completed
1046,Harish Kumar,Finance,Excel for Business,2025-10-12,2025-11-09,2025-10-22,Completed
1286,Arjun Kulkarni,IT,Data Security Awareness,2025-07-09,2025-08-04,2025-07-14,Completed
1311,Sunita Joshi,Sales,Excel for Business,2025-04-02,2025-05-07,2025-04-15,Completed
1265,Anjali Sen,Operations,Workplace Safety,2025-10-05,2025-10-23,2025-10-09,Completed
1188,Ananya Desai,Sales,Data Security Awareness,2026-02-04,2026-02-24,2026-02-10,Completed
1349,Aarav Ghosh,Sales,Python Basics,2026-02-22,2026-03-30,2026-03-05,Completed
1023,Aditya Shah,HR,Python Basics,2025-08-18,2025-09-28,2025-08-30,Completed
1078,Nitin Deshpande,IT,SQL Fundamentals,2025-04-15,2025-05-24,,Pending
1217,Kavya Singh,HR,SQL Fundamentals,2026-02-17,2026-03-20,2026-02-27,Completed
1244,Nandini Mehta,Sales,Leadership Fundamentals,2026-01-04,2026-01-22,2026-01-08,Completed
1303,Tanya Mukherjee,Sales,Data Security Awareness,2026-02-07,2026-03-13,2026-02-10,Completed
1295,Mohan Saxena,IT,Anti-Harassment Training,2025-06-06,2025-06-17,2025-06-07,Completed
1344,Nandini Rao,Sales,Workplace Safety,2025-04-28,2025-05-22,2025-05-01,Completed
1169,Ananya Desai,IT,Data Security Awareness,2025-09-07,2025-09-22,,Pending
1227,Lakshmi Rao,Marketing,Python Basics,2025-07-08,2025-08-18,2025-07-27,Completed
1264,Shruti Mukherjee,Sales,Data Security Awareness,2025-09-17,2025-10-20,,Pending
1183,Sai Banerjee,Marketing,Project Management,2025-06-25,2025-08-01,,Pending
1253,Jyoti Verma,Operations,Project Management,2025-12-20,2026-01-08,,Pending
1083,Gaurav Malhotra,HR,Communication Skills,2025-10-30,2025-12-04,2025-11-13,Completed
1138,Lakshmi Trivedi,Finance,Workplace Safety,2025-07-07,2025-08-02,2025-07-08,Completed
1128,Divya Nair,Operations,Python Basics,2025-05-12,2025-06-07,2025-05-25,Completed
1335,Harish Pandey,IT,Python Basics,2026-02-05,2026-03-04,2026-02-17,Completed
1020,Neha Nair,HR,Communication Skills,2025-06-27,2025-07-31,2025-07-04,Completed
1078,Nitin Deshpande,IT,Data Security Awareness,2025-09-06,2025-09-26,2025-09-20,Completed
1316,Diya Kumar,Finance,Workplace Safety,2025-09-21,2025-10-15,2025-09-23,Completed
1007,Aditya Patel,IT,Workplace Safety,2026-01-14,2026-02-07,2026-01-15,Completed
1154,Mohan Malhotra,Sales,Workplace Safety,2025-07-02,2025-08-04,2025-07-03,Completed
1125,Diya Bhat,IT,Project Management,2026-01-27,2026-03-07,,Pending
1219,Vikram Sen,Finance,Anti-Harassment Training,2025-04-05,2025-04-20,2025-04-06,Completed
1061,Ayaan Iyer,Sales,Leadership Fundamentals,2025-05-11,2025-06-18,,Pending
1112,Mohan Das,I.T.,Python Basics,2026-02-22,2026-03-21,,completed
1163,Swati Nair,Finance,Anti-Harassment Training,2025-09-05,2025-09-15,2025-09-06,Completed
1233,Arjun Saxena,Sales,Python Basics,2025-06-30,2025-07-29,2025-07-16,Completed
1183,Sai Banerjee,Marketing,Project Management,2025-10-28,2025-11-23,,Pending
1319,Sunita Malhotra,IT,Python Basics,2025-07-11,2025-08-06,,Pending
1147,Diya Singh,Finance,Python Basics,2025-11-11,2025-12-10,2025-11-23,Completed
1336,Ananya Rao,IT,Project Management,2026-01-21,2026-02-20,2026-02-05,Completed
1051,Sara Trivedi,Marketing,Customer Service Excellence,2025-11-16,2025-12-19,,Pending
1303,Tanya Mukherjee,Sales,Anti-Harassment Training,2025-04-18,2025-05-15,2025-04-19,Completed
1249,Rekha Malhotra,Marketing,Customer Service Excellence,2026-01-16,2026-02-04,,Pending
1198,Vikram Pillai,Operations,Communication Skills,2025-09-24,2025-10-28,,Pending
1042,Ananya Shah,Sales,Python Basics,2025-07-15,2025-08-15,,Pending
1073,Lakshmi Verma,IT,Customer Service Excellence,2026-01-07,2026-02-12,,Pending
1217,Kavya Singh,HR,Workplace Safety,2025-12-18,2026-01-03,2025-12-20,Completed
1307,Anjali Patel,Sales,Leadership Fundamentals,2025-08-11,2025-08-27,,Pending
1324,Jyoti Kumar,HR,Customer Service Excellence,2026-02-17,2026-03-07,2026-02-21,Completed
1205,Vivaan Mehta,Finance,Leadership Fundamentals,2026-01-25,2026-02-19,2026-01-30,Completed
1186,Harish Joshi,Finance,Communication Skills,2026-01-26,2026-02-10,2026-02-04,Completed
1155,Sneha Pillai,Marketing,Workplace Safety,2026-02-16,2026-03-09,,Pending
1050,Sara Malhotra,IT,Data Security Awareness,2025-06-20,2025-07-15,2025-06-26,Completed
1277,Swati Banerjee,Operations,Project Management,2025-05-21,2025-06-14,,Pending
1184,Kavya Reddy,Operations,Python Basics,2025-06-22,2025-07-27,2025-07-07,Completed
1038,Sachin Bhat,IT,Data Security Awareness,2025-11-10,2025-12-11,2025-11-12,Completed
1327,Harish Reddy,Sales,SQL Fundamentals,2025-11-08,2025-12-18,2025-11-14,Completed
1349,Aarav Ghosh,Sales,Excel for Business,2025-08-07,2025-09-16,2025-08-18,Completed
1221,Vivaan Rao,Finance,Project Management,2025-12-03,2026-01-12,2025-12-16,Completed
1052,Deepak Shah,Operations,Data Security Awareness,2025-07-28,2025-08-25,2025-07-29,Completed
1350,Anjali Nair,Finance,Communication Skills,2025-08-15,2025-09-16,2025-08-21,Completed
1101,Rekha Mishra,IT,Data Security Awareness,2025-06-22,2025-07-20,2025-06-26,Completed
1026,Divya Kulkarni,Operations,Python Basics,2026-01-30,2026-03-14,,Pending
1083,Gaurav Malhotra,HR,Excel for Business,2026-01-15,2026-02-05,2026-01-25,Completed
1310,Pranav Verma,HR,Project Management,2025-04-27,2025-05-18,2025-05-07,Completed
1313,Deepak Patel,IT,Anti-Harassment Training,2025-09-24,2025-10-17,2025-09-25,Completed
1142,Jyoti Malhotra,HR,Leadership Fundamentals,2025-03-31,2025-05-06,2025-04-07,Completed
1071,Harish Saxena,Operations,Anti-Harassment Training,2025-09-01,2025-09-19,2025-09-02,Completed
1082,Arun Sharma,Finance,Excel for Business,2025-07-13,2025-08-12,2025-07-23,Completed
1171,Swati Sharma,Finance,Excel for Business,2025-06-17,2025-07-25,2025-06-27,Completed
1115,Vikram Banerjee,Finance,Project Management,2025-04-02,2025-05-06,2025-04-20,Completed
1277,Swati Banerjee,Operations,Workplace Safety,2025-11-27,2025-12-24,2025-11-28,Completed
1301,Kiran Sharma,IT,Excel for Business,2025-11-27,2026-01-04,2025-12-03,Completed
1227,Lakshmi Rao,Marketing,Leadership Fundamentals,2025-08-02,2025-08-20,2025-08-06,Completed
1095,Shruti Deshpande,Operations,Project Management,2025-06-07,2025-07-08,,Pending
1010,Divya Das,Finance,Python Basics,2025-11-03,2025-12-13,2025-11-20,Completed
1113,Reyansh Nair,Marketing,Workplace Safety,2025-09-24,2025-10-19,2025-09-26,Completed
1175,Ayaan Nair,Finance,SQL Fundamentals,2025-04-13,2025-05-07,,Pending
1105,Aadhya Singh,Marketing,Anti-Harassment Training,2025-07-29,2025-08-18,2025-07-30,Completed
1339,Rekha Patel,Sales,Customer Service Excellence,2025-03-31,2025-05-02,,Pending
1018,Tanya Saxena,Sales,Communication Skills,2025-05-09,2025-06-12,2025-05-17,Completed
1250,Sunita Desai,Operations,Leadership Fundamentals,2025-07-05,2025-07-21,2025-07-11,Completed
1267,Pallavi Sharma,Finance,Communication Skills,2025-05-17,2025-06-10,2025-05-19,Completed
1214,Aadhya Mishra,IT,Anti-Harassment Training,2025-11-03,2025-11-16,2025-11-05,Completed
1095,Shruti Deshpande,Operations,Communication Skills,2025-12-02,2025-12-17,2025-12-09,Completed
1212,Myra Shah,Finance,Communication Skills,2025-06-30,2025-07-19,2025-07-04,Completed
