employee_id,employee_name,department,course_name,assigned_date,due_date,completion_date,status,completion_time_days,is_overdue,assigned_month,days_allowed,completed_on_time
1222,Sneha Mehta,Sales,Data Security Awareness,2025-11-03,2025-12-06,2025-11-12,Completed,9.0,False,2025-11,33,True
1211,Kiran Mishra,Sales,Anti-Harassment Training,2025-12-01,2025-12-25,2025-12-03,Completed,2.0,False,2025-12,24,True
1169,Ananya Desai,IT,Customer Service Excellence,2025-06-02,2025-06-27,2025-06-05,Completed,3.0,False,2025-06,25,True
1085,Ayaan Pandey,HR,Excel for Business,2025-04-03,2025-05-12,2025-04-14,Completed,11.0,False,2025-04,39,True
1159,Sachin Deshpande,IT,Customer Service Excellence,2025-09-23,2025-10-13,,Pending,,True,2025-09,20,False
1030,Aditya Mishra,IT,Customer Service Excellence,2026-02-05,2026-02-19,2026-02-11,Completed,6.0,False,2026-02,14,True
1109,Sara Joshi,IT,Anti-Harassment Training,2025-12-24,2026-01-09,2025-12-25,Completed,1.0,False,2025-12,16,True
1235,Sachin Rao,IT,Project Management,2025-06-07,2025-07-12,2025-06-16,Completed,9.0,False,2025-06,35,True
1179,Shruti Saxena,Marketing,Data Security Awareness,2025-11-02,2025-11-29,2025-11-08,Pending,,True,2025-11,27,False
1151,Manish Chopra,Marketing,Project Management,2025-05-27,2025-06-25,,Pending,,True,2025-05,29,False
1164,Arjun Pillai,Sales,Excel for Business,2026-01-01,2026-01-21,2026-01-13,Completed,12.0,False,2026-01,20,True
1222,Sneha Mehta,Sales,Leadership Fundamentals,2025-08-28,2025-09-20,2025-09-04,Completed,7.0,False,2025-08,23,True
1200,Sachin Nair,Operations,SQL Fundamentals,2025-10-18,2025-11-10,,Pending,,True,2025-10,23,False
1263,Nitin Das,IT,Customer Service Excellence,2025-04-18,2025-05-15,,Pending,,True,2025-04,27,False
1327,Harish Reddy,Sales,Leadership Fundamentals,2025-04-29,2025-05-25,2025-05-04,Completed,5.0,False,2025-04,26,True
1189,Divya Banerjee,Sales,Leadership Fundamentals,2025-09-15,2025-10-09,2025-09-25,Completed,10.0,False,2025-09,24,True
1075,Pranav Sinha,Finance,Data Security Awareness,2025-09-26,2025-10-31,2025-09-30,Completed,4.0,False,2025-09,35,True
1259,Ishaan Patel,Sales,Project Management,2025-04-04,2025-04-26,2025-04-16,Completed,12.0,False,2025-04,22,True
1261,Kiran Singh,Finance,Excel for Business,2025-05-13,2025-06-15,2025-05-23,Completed,10.0,False,2025-05,33,True
1071,Harish Saxena,Operations,Anti-Harassment Training,2025-10-27,2025-11-08,,Pending,,True,2025-10,12,False
1209,Varun Nair,IT,Data Security Awareness,2025-06-18,2025-07-21,2025-06-23,Completed,5.0,False,2025-06,33,True
1266,Priya Iyer,Operations,Leadership Fundamentals,2025-10-19,2025-11-14,2025-10-25,Completed,6.0,False,2025-10,26,True
1018,Tanya Saxena,Sales,Communication Skills,2025-07-02,2025-08-02,,Pending,,True,2025-07,31,False
1139,Ishaan Das,HR,Workplace Safety,2025-11-10,2025-12-11,,Pending,,True,2025-11,31,False
1204,Diya Ghosh,Operations,Anti-Harassment Training,2025-06-10,2025-06-30,2025-06-11,Completed,1.0,False,2025-06,20,True
1067,Meera Sinha,IT,Data Security Awareness,2025-09-30,2025-11-03,2025-10-01,Completed,1.0,False,2025-09,34,True
1239,Rahul Sen,Finance,Excel for Business,2025-08-23,2025-09-10,2025-09-03,Completed,11.0,False,2025-08,18,True
1041,Arun Chopra,IT,Communication Skills,2025-09-16,2025-10-01,2025-09-18,Completed,2.0,False,2025-09,15,True
1154,Mohan Malhotra,Sales,Excel for Business,2025-12-01,2026-01-08,,Pending,,True,2025-12,38,False
1075,Pranav Sinha,Finance,Workplace Safety,2025-11-01,2025-11-26,2025-11-08,Completed,7.0,False,2025-11,25,True
1177,Kavya Kulkarni,Finance,Anti-Harassment Training,2025-09-13,2025-10-04,2025-09-17,Pending,,True,2025-09,21,False
1273,Ayaan Shah,Operations,Communication Skills,2025-06-06,2025-06-23,,Pending,,True,2025-06,17,False
1335,Harish Pandey,IT,Data Security Awareness,2025-06-03,2025-06-19,2025-06-07,Completed,4.0,False,2025-06,16,True
1201,Vikram Ghosh,Finance,Data Security Awareness,2025-07-30,2025-08-12,2025-08-05,Completed,6.0,False,2025-07,13,True
1146,Vihaan Gupta,IT,Project Management,2025-11-05,2025-12-13,,Pending,,True,2025-11,38,False
1338,Pooja Nair,Finance,Communication Skills,2025-12-01,2025-12-24,2025-12-09,Completed,8.0,False,2025-12,23,True
1195,Lakshmi Joshi,HR,Workplace Safety,2025-11-05,2025-11-22,2025-11-09,Completed,4.0,False,2025-11,17,True
1232,Suresh Banerjee,Sales,Customer Service Excellence,2025-07-04,2025-07-24,2025-07-05,Completed,1.0,False,2025-07,20,True
1172,Sachin Deshpande,IT,Workplace Safety,2025-08-12,2025-09-13,2025-08-13,Completed,1.0,False,2025-08,32,True
1087,Vihaan Chopra,Operations,Communication Skills,2025-07-10,2025-08-08,,Pending,,True,2025-07,29,False
1038,Sachin Bhat,IT,Workplace Safety,2025-12-13,2026-01-11,2025-12-14,Completed,1.0,False,2025-12,29,True
1209,Varun Nair,IT,SQL Fundamentals,2026-02-16,2026-03-25,2026-02-26,Completed,10.0,False,2026-02,37,True
1114,Sachin Banerjee,Operations,Workplace Safety,2025-06-06,2025-06-28,2025-06-08,Completed,2.0,False,2025-06,22,True
1139,Ishaan Das,HR,Excel for Business,2025-06-13,2025-07-13,2025-06-18,Completed,5.0,False,2025-06,30,True
1253,Jyoti Verma,Operations,Excel for Business,2025-05-16,2025-06-03,2025-05-27,Completed,11.0,False,2025-05,18,True
1317,Sneha Mukherjee,Sales,Customer Service Excellence,2025-09-03,2025-10-08,,Pending,,True,2025-09,35,False
1173,Sachin Nair,Sales,Excel for Business,2025-07-22,2025-08-18,2025-08-04,Completed,13.0,False,2025-07,27,True
1291,Aadhya Mukherjee,IT,Data Security Awareness,2025-12-17,2026-01-11,2025-12-23,Completed,6.0,False,2025-12,25,True
1215,Vivaan Das,Finance,Python Basics,2025-05-26,2025-06-24,2025-06-13,Completed,18.0,False,2025-05,29,True
1295,Mohan Saxena,IT,Project Management,2025-10-31,2025-11-26,2025-11-16,Completed,16.0,False,2025-10,26,True
1013,Rekha Bhat,Operations,Data Security Awareness,2025-07-02,2025-07-15,2025-07-04,Completed,2.0,False,2025-07,13,True
1226,Vikram Malhotra,IT,Project Management,2025-07-17,2025-08-14,2025-07-29,Completed,12.0,False,2025-07,28,True
1348,Arjun Saxena,IT,SQL Fundamentals,2025-05-21,2025-06-20,2025-06-02,Completed,12.0,False,2025-05,30,True
1210,Neha Reddy,IT,Leadership Fundamentals,2025-10-03,2025-10-28,2025-10-08,Completed,5.0,False,2025-10,25,True
1158,Deepak Joshi,Operations,Workplace Safety,2025-04-06,2025-05-07,2025-04-11,Completed,5.0,False,2025-04,31,True
1346,Vikram Banerjee,Finance,Anti-Harassment Training,2025-09-16,2025-10-06,2025-09-17,Completed,1.0,False,2025-09,20,True
1186,Harish Joshi,Finance,Project Management,2026-01-26,2026-03-02,2026-02-04,Completed,9.0,False,2026-01,35,True
1018,Tanya Saxena,Sales,Excel for Business,2025-08-19,2025-09-11,,Pending,,True,2025-08,23,False
1073,Lakshmi Verma,IT,Workplace Safety,2025-05-24,2025-06-07,2025-05-28,Completed,4.0,False,2025-05,14,True
1346,Vikram Banerjee,Finance,SQL Fundamentals,2025-05-31,2025-06-18,2025-06-12,Completed,12.0,False,2025-05,18,True
1013,Rekha Bhat,Operations,Excel for Business,2025-07-07,2025-08-15,2025-07-22,Completed,15.0,False,2025-07,39,True
1141,Vihaan Kumar,Marketing,Workplace Safety,2025-05-08,2025-06-04,2025-05-09,Completed,1.0,False,2025-05,27,True
1289,Arun Gupta,HR,Python Basics,2025-11-28,2025-12-25,2025-12-13,Completed,15.0,False,2025-11,27,True
1217,Kavya Singh,HR,Anti-Harassment Training,2025-04-22,2025-05-05,2025-04-23,Completed,1.0,False,2025-04,13,True
1165,Rohit Sinha,IT,Customer Service Excellence,2025-08-07,2025-09-06,,Pending,,True,2025-08,30,False
1077,Rohit Nair,Operations,Project Management,2025-11-15,2025-12-24,,Pending,,True,2025-11,39,False
1002,Vivaan Bhat,Marketing,Communication Skills,2025-05-04,2025-06-02,2025-05-12,Completed,8.0,False,2025-05,29,True
1178,Gaurav Pillai,Sales,Customer Service Excellence,2025-04-11,2025-04-29,,Pending,,True,2025-04,18,False
1087,Vihaan Chopra,Operations,Anti-Harassment Training,2025-08-26,2025-09-05,,Pending,,True,2025-08,10,False
1206,Jyoti Saxena,IT,Data Security Awareness,2025-07-06,2025-08-10,2025-07-09,Completed,3.0,False,2025-07,35,True
1202,Swati Iyer,IT,Leadership Fundamentals,2025-12-28,2026-01-28,,Pending,,True,2025-12,31,False
1163,Swati Nair,Finance,Anti-Harassment Training,2025-11-10,2025-12-05,2025-11-11,Completed,1.0,False,2025-11,25,True
1321,Kavya Ghosh,Sales,Communication Skills,2025-10-22,2025-11-24,2025-10-30,Completed,8.0,False,2025-10,33,True
1055,Jyoti Sinha,Finance,Anti-Harassment Training,2025-04-01,2025-04-15,2025-04-05,Completed,4.0,False,2025-04,14,True
1140,Riya Pillai,Marketing,SQL Fundamentals,2025-04-04,2025-05-07,2025-04-11,Completed,7.0,False,2025-04,33,True
1196,Aditya Deshpande,HR,Customer Service Excellence,2025-08-10,2025-09-01,,Pending,,True,2025-08,22,False
1244,Nandini Mehta,Sales,Python Basics,2025-08-15,2025-09-22,2025-08-30,Completed,15.0,False,2025-08,38,True
1319,Sunita Malhotra,IT,Excel for Business,2025-04-23,2025-05-27,2025-05-02,Completed,9.0,False,2025-04,34,True
1283,Harish Trivedi,Sales,Data Security Awareness,2026-02-21,2026-03-09,,Pending,,True,2026-02,16,False
1296,Arun Shah,Sales,Python Basics,2025-06-07,2025-07-06,,Pending,,True,2025-06,29,False
1277,Swati Banerjee,Operations,Data Security Awareness,2026-02-22,2026-03-13,,Pending,,True,2026-02,19,False
1278,Divya Desai,Finance,Excel for Business,2025-12-29,2026-01-18,2026-01-09,Completed,11.0,False,2025-12,20,True
1314,Sai Banerjee,Marketing,Project Management,2026-02-17,2026-03-27,,Pending,,True,2026-02,38,False
1094,Sara Das,Sales,Project Management,2025-05-12,2025-06-22,,Pending,,True,2025-05,41,False
1168,Suresh Kulkarni,IT,Python Basics,2025-06-07,2025-07-11,,Pending,,True,2025-06,34,False
1031,Harish Kulkarni,Finance,Python Basics,2025-09-13,2025-10-05,2025-09-26,Completed,13.0,False,2025-09,22,True
1176,Jyoti Iyer,IT,Data Security Awareness,2025-09-29,2025-10-18,2025-09-30,Completed,1.0,False,2025-09,19,True
1304,Mohan Mishra,Finance,Python Basics,2025-06-29,2025-07-28,,Pending,,True,2025-06,29,False
1096,Deepak Pandey,Sales,Customer Service Excellence,2026-01-23,2026-02-08,,Pending,,True,2026-01,16,False
1214,Aadhya Mishra,IT,Communication Skills,2025-08-09,2025-09-12,2025-08-13,Completed,4.0,False,2025-08,34,True
1227,Lakshmi Rao,Marketing,Customer Service Excellence,2025-07-14,2025-08-10,2025-07-19,Completed,5.0,False,2025-07,27,True
1333,Manish Pillai,IT,Python Basics,2025-07-13,2025-08-21,2025-07-25,Completed,12.0,False,2025-07,39,True
1248,Sara Banerjee,Marketing,Communication Skills,2025-06-18,2025-07-16,2025-06-24,Completed,6.0,False,2025-06,28,True
1329,Priya Das,Sales,Communication Skills,2025-10-05,2025-10-23,,Pending,,True,2025-10,18,False
1336,Ananya Rao,IT,Workplace Safety,2025-12-09,2025-12-24,2025-12-10,Completed,1.0,False,2025-12,15,True
1263,Nitin Das,IT,Anti-Harassment Training,2025-07-05,2025-08-01,2025-07-08,Completed,3.0,False,2025-07,27,True
1122,Myra Das,Operations,Anti-Harassment Training,2025-08-22,2025-08-31,2025-08-25,Completed,3.0,False,2025-08,9,True
1316,Diya Kumar,Finance,Anti-Harassment Training,2025-10-18,2025-11-17,2025-10-19,Completed,1.0,False,2025-10,30,True
1310,Pranav Verma,HR,Workplace Safety,2025-06-12,2025-06-24,2025-06-14,Completed,2.0,False,2025-06,12,True
1063,Nandini Banerjee,Operations,Leadership Fundamentals,2026-02-24,2026-03-23,2026-03-05,Completed,9.0,False,2026-02,27,True
1270,Aadhya Mehta,HR,Customer Service Excellence,2025-06-09,2025-07-15,2025-06-17,Completed,8.0,False,2025-06,36,True
1088,Manish Gupta,Finance,Data Security Awareness,2026-02-02,2026-02-17,2026-02-08,Completed,6.0,False,2026-02,15,True
1224,Aditya Nair,HR,Data Security Awareness,2025-05-26,2025-06-07,2025-05-27,Pending,,True,2025-05,12,False
1096,Deepak Pandey,Sales,Data Security Awareness,2025-06-06,2025-06-25,2025-06-11,Completed,5.0,False,2025-06,19,True
1014,Aarav Verma,IT,Python Basics,2025-06-12,2025-07-23,2025-06-27,Completed,15.0,False,2025-06,41,True
1190,Divya Sharma,IT,Data Security Awareness,2025-05-24,2025-06-22,2025-05-28,Completed,4.0,False,2025-05,29,True
1274,Krishna Shah,Marketing,Project Management,2025-05-13,2025-06-07,2025-05-23,Completed,10.0,False,2025-05,25,True
1028,Manish Das,Sales,SQL Fundamentals,2025-11-13,2025-12-05,2025-11-23,Completed,10.0,False,2025-11,22,True
1273,Ayaan Shah,Operations,Leadership Fundamentals,2025-06-18,2025-07-10,2025-06-27,Completed,9.0,False,2025-06,22,True
1063,Nandini Banerjee,Operations,Python Basics,2026-02-15,2026-03-25,2026-02-25,Completed,10.0,False,2026-02,38,True
1317,Sneha Mukherjee,Sales,Data Security Awareness,2025-05-22,2025-06-20,2025-05-26,Completed,4.0,False,2025-05,29,True
1145,Rohit Verma,HR,Customer Service Excellence,2025-10-29,2025-11-15,2025-10-31,Completed,2.0,False,2025-10,17,True
1046,Harish Kumar,Finance,Excel for Business,2025-04-12,2025-05-06,2025-04-19,Pending,,True,2025-04,24,False
1221,Vivaan Rao,Finance,Anti-Harassment Training,2025-09-27,2025-10-26,2025-09-29,Completed,2.0,False,2025-09,29,True
1089,Sai Trivedi,IT,Communication Skills,2025-05-27,2025-06-25,2025-06-04,Completed,8.0,False,2025-05,29,True
1108,Kavya Trivedi,Operations,Workplace Safety,2025-07-23,2025-08-05,,Pending,,True,2025-07,13,False
1124,Krishna Banerjee,IT,Python Basics,2025-09-29,2025-10-22,2025-10-12,Completed,13.0,False,2025-09,23,True
1030,Aditya Mishra,IT,Workplace Safety,2025-10-01,2025-10-13,,Pending,,True,2025-10,12,False
1134,Vihaan Verma,HR,SQL Fundamentals,2025-06-16,2025-07-08,2025-06-26,Completed,10.0,False,2025-06,22,True
1107,Arjun Chopra,Sales,Project Management,2026-02-01,2026-02-25,,Pending,,True,2026-02,24,False
1301,Kiran Sharma,IT,Anti-Harassment Training,2025-09-01,2025-09-29,2025-09-02,Completed,1.0,False,2025-09,28,True
1088,Manish Gupta,Finance,Project Management,2025-05-23,2025-06-19,,Pending,,True,2025-05,27,False
1263,Nitin Das,IT,Project Management,2025-08-13,2025-09-23,,Pending,,True,2025-08,41,False
1348,Arjun Saxena,IT,Data Security Awareness,2025-06-15,2025-07-17,2025-06-17,Completed,2.0,False,2025-06,32,True
1105,Aadhya Singh,Marketing,Anti-Harassment Training,2025-10-16,2025-11-08,2025-10-17,Completed,1.0,False,2025-10,23,True
1098,Ayaan Chopra,Sales,Leadership Fundamentals,2025-05-04,2025-05-22,2025-05-12,Completed,8.0,False,2025-05,18,True
1147,Diya Singh,Finance,Python Basics,2025-06-13,2025-07-06,2025-06-23,Completed,10.0,False,2025-06,23,True
1040,Gaurav Verma,Sales,Anti-Harassment Training,2025-07-02,2025-07-23,2025-07-06,Completed,4.0,False,2025-07,21,True
1068,Divya Sharma,Operations,Leadership Fundamentals,2025-11-03,2025-12-03,,Pending,,True,2025-11,30,False
1061,Ayaan Iyer,Sales,Communication Skills,2026-02-02,2026-03-08,2026-02-07,Completed,5.0,False,2026-02,34,True
1164,Arjun Pillai,Sales,Excel for Business,2025-10-13,2025-11-12,2025-10-24,Completed,11.0,False,2025-10,30,True
1058,Suresh Mishra,IT,Customer Service Excellence,2025-12-29,2026-01-26,2025-12-30,Completed,1.0,False,2025-12,28,True
1035,Nitin Pandey,Marketing,Excel for Business,2025-10-13,2025-11-01,2025-10-21,Completed,8.0,False,2025-10,19,True
1113,Reyansh Nair,Marketing,Communication Skills,2025-12-25,2026-01-26,,Pending,,True,2025-12,32,False
1329,Priya Das,Sales,Excel for Business,2025-05-14,2025-06-07,2025-05-24,Completed,10.0,False,2025-05,24,True
1052,Deepak Shah,Operations,Excel for Business,2025-04-08,2025-05-06,2025-04-16,Completed,8.0,False,2025-04,28,True
1219,Vikram Sen,Finance,Anti-Harassment Training,2025-05-26,2025-06-05,,Pending,,True,2025-05,10,False
1057,Rekha Sen,IT,Project Management,2025-06-10,2025-07-08,2025-06-21,Completed,11.0,False,2025-06,28,True
1197,Suresh Reddy,Operations,Customer Service Excellence,2025-11-01,2025-11-21,2025-11-02,Completed,1.0,False,2025-11,20,True
1327,Harish Reddy,Sales,Excel for Business,2025-04-28,2025-06-07,2025-05-11,Completed,13.0,False,2025-04,40,True
1172,Sachin Deshpande,IT,Anti-Harassment Training,2025-10-10,2025-11-11,2025-10-11,Completed,1.0,False,2025-10,32,True
1089,Sai Trivedi,Operations,Communication Skills,2025-10-07,2025-10-22,,Pending,,True,2025-10,15,False
1150,Deepak Rao,HR,SQL Fundamentals,2025-05-07,2025-06-08,,Pending,,True,2025-05,32,False
1095,Shruti Deshpande,Operations,Anti-Harassment Training,2025-04-15,2025-04-28,2025-04-21,Pending,,True,2025-04,13,False
1098,Ayaan Chopra,Sales,Workplace Safety,2025-08-03,2025-08-15,2025-08-05,Completed,2.0,False,2025-08,12,True
1222,Sneha Mehta,Sales,Communication Skills,2025-06-15,2025-07-04,2025-06-25,Completed,10.0,False,2025-06,19,True
1306,Kavya Banerjee,Marketing,Anti-Harassment Training,2025-12-26,2026-01-26,,Pending,,True,2025-12,31,False
1213,Vikram Deshpande,Finance,Leadership Fundamentals,2025-10-27,2025-12-04,2025-11-06,Completed,10.0,False,2025-10,38,True
1063,Nandini Banerjee,Operations,Data Security Awareness,2025-08-24,2025-09-08,2025-09-04,Completed,11.0,False,2025-08,15,True
1339,Rekha Patel,Sales,Data Security Awareness,2026-02-03,2026-02-20,2026-02-06,Completed,3.0,False,2026-02,17,True
1083,Gaurav Malhotra,HR,Data Security Awareness,2025-10-19,2025-11-13,2025-10-23,Completed,4.0,False,2025-10,25,True
1120,Pranav Saxena,Sales,Leadership Fundamentals,2026-01-08,2026-02-14,,Pending,,True,2026-01,37,False
1095,Shruti Deshpande,Operations,SQL Fundamentals,2025-12-12,2026-01-07,,Pending,,True,2025-12,26,False
1258,Aadhya Das,Finance,Communication Skills,2025-06-19,2025-07-11,,Pending,,True,2025-06,22,False
1148,Gaurav Singh,Sales,Customer Service Excellence,2025-10-10,2025-10-27,,Pending,,True,2025-10,17,False
1263,Nitin Das,IT,Communication Skills,2026-02-10,2026-02-25,2026-02-13,Completed,3.0,False,2026-02,15,True
1299,Neha Patel,Finance,Anti-Harassment Training,2026-01-11,2026-02-08,,Pending,,True,2026-01,28,False
1167,Arjun Chopra,HR,Leadership Fundamentals,2025-11-30,2025-12-25,2025-12-08,Completed,8.0,False,2025-11,25,True
1162,Aarav Shah,Finance,Communication Skills,2025-10-11,2025-10-30,2025-10-19,Completed,8.0,False,2025-10,19,True
1229,Sneha Reddy,Operations,Project Management,2025-11-03,2025-11-28,2025-11-15,Completed,12.0,False,2025-11,25,True
1139,Ishaan Das,HR,Workplace Safety,2025-05-09,2025-05-30,2025-05-12,Completed,3.0,False,2025-05,21,True
1143,Vihaan Kumar,Sales,Project Management,2025-04-14,2025-05-10,2025-04-22,Completed,8.0,False,2025-04,26,True
1112,Mohan Das,IT,Customer Service Excellence,2025-05-24,2025-06-08,2025-05-30,Completed,6.0,False,2025-05,15,True
1060,Sai Kumar,HR,Data Security Awareness,2025-09-05,2025-09-23,2025-09-08,Completed,3.0,False,2025-09,18,True
1266,Priya Iyer,Operations,Data Security Awareness,2025-08-01,2025-08-21,2025-08-07,Completed,6.0,False,2025-08,20,True
1122,Myra Das,Operations,SQL Fundamentals,2026-01-14,2026-02-01,2026-01-24,Completed,10.0,False,2026-01,18,True
1109,Sara Joshi,IT,Leadership Fundamentals,2025-04-23,2025-05-09,2025-04-26,Completed,3.0,False,2025-04,16,True
1151,Manish Chopra,Marketing,Python Basics,2025-04-04,2025-05-06,,Pending,,True,2025-04,32,False
1053,Ishaan Sinha,Marketing,Communication Skills,2025-12-12,2026-01-01,2025-12-18,Completed,6.0,False,2025-12,20,True
1280,Rajesh Sinha,Operations,Communication Skills,2025-09-29,2025-10-17,,Pending,,True,2025-09,18,False
1116,Mohan Shah,Operations,Workplace Safety,2025-09-16,2025-10-09,,Pending,,True,2025-09,23,False
1080,Ishaan Pandey,IT,Customer Service Excellence,2025-05-21,2025-06-19,,Pending,,True,2025-05,29,False
1026,Divya Kulkarni,Operations,Anti-Harassment Training,2025-04-12,2025-05-09,2025-04-14,Completed,2.0,False,2025-04,27,True
1025,Neha Gupta,Sales,Leadership Fundamentals,2026-01-25,2026-02-10,2026-01-31,Completed,6.0,False,2026-01,16,True
1272,Vihaan Chopra,Operations,Anti-Harassment Training,2025-11-23,2025-12-04,,Pending,,True,2025-11,11,False
1233,Arjun Saxena,Sales,Workplace Safety,2025-07-27,2025-08-12,2025-07-29,Completed,2.0,False,2025-07,16,True
1036,Ananya Pandey,Operations,Anti-Harassment Training,2025-06-21,2025-07-16,2025-06-28,Completed,7.0,False,2025-06,25,True
1198,Vikram Pillai,Operations,SQL Fundamentals,2025-12-23,2026-01-19,2025-12-29,Completed,6.0,False,2025-12,27,True
1185,Aarav Saxena,IT,Anti-Harassment Training,2025-09-20,2025-10-08,2025-09-21,Completed,1.0,False,2025-09,18,True
1213,Vikram Deshpande,Finance,Communication Skills,2025-04-20,2025-05-26,,Pending,,True,2025-04,36,False
1151,Manish Chopra,Marketing,Communication Skills,2025-07-31,2025-08-20,,Pending,,True,2025-07,20,False
1036,Ananya Pandey,Operations,SQL Fundamentals,2025-05-08,2025-05-29,2025-05-18,Completed,10.0,False,2025-05,21,True
1090,Arjun Joshi,Sales,Leadership Fundamentals,2025-05-19,2025-06-03,2025-05-22,Completed,3.0,False,2025-05,15,True
